,loan_id,infringed,contract_type,gender,has_own_car,has_own_realty,num_children,annual_income,credit_amount,credit_annuity,goods_valuation,income_type,education,family_status,housing_type,age,days_employed,car_age,occupation_type,num_family_members,region_rating,organization_type,score_ext_1,score_ext_2,score_ext_3,num_req_bureau_hour,num_req_bureau_day,num_req_bureau_week,num_req_bureau_month,num_req_bureau_qrt,num_req_bureau_year,past_avg_amount_annuity,past_avg_amt_application,past_avg_amt_credit,past_loans_approved,past_loans_refused,past_loans_canceled,past_loans_unused,past_loans_total
11645,11645,0,Cash loans,M,Y,Y,2,329474.0,271707.0,29743.4,1092152.0,Working,Secondary / secondary special,Civil marriage,With parents,64,-1119,6.0,Core staff,4.0,2,Medicine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6667.0,158780.0,27740.0,2.0,2.0,2.0,0.0,9.0
11646,11646,0,Cash loans,M,Y,N,1,33557.0,699967.0,11779.7,1214531.0,Commercial associate,Higher education,Married,House / apartment,40,-10,41.0,Cooking staff,1.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,46656.0,101349.0,12609.0,2.0,9.0,0.0,0.0,11.0
11647,11647,0,Cash loans,F,Y,Y,0,260974.0,1128339.0,17646.8,500730.0,Working,Secondary / secondary special,Married,House / apartment,24,-3791,4.0,Security staff,1.0,2,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23777.0,234732.0,123998.0,1.0,0.0,2.0,0.0,4.0
11648,11648,0,Cash loans,F,Y,N,0,207846.0,137049.0,34388.9,303807.0,Commercial associate,Higher education,Civil marriage,House / apartment,21,-4,5.0,Drivers,2.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6099.0,93560.0,222650.0,3.0,0.0,1.0,0.0,4.0
11649,11649,0,Cash loans,M,Y,N,1,208229.0,653295.0,21155.4,106476.0,Commercial associate,Higher education,Single / not married,Co-op apartment,35,-1692,13.0,Secretaries,3.0,2,Trade: type 2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7279.0,36613.0,146945.0,1.0,1.0,1.0,1.0,3.0
11650,11650,0,Cash loans,F,Y,Y,0,263158.0,847752.0,62553.7,773126.0,Working,Secondary / secondary special,Married,House / apartment,46,-394,4.0,Accountants,4.0,2,Services,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16244.0,408313.0,1514286.0,1.0,0.0,0.0,0.0,3.0
11651,11651,0,Cash loans,M,Y,Y,0,135074.0,981377.0,60448.5,770721.0,Working,Higher education,Married,House / apartment,32,-515,3.0,Private service staff,2.0,2,Government,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7985.0,8742.0,319193.0,1.0,2.0,0.0,1.0,10.0
11652,11652,0,Revolving loans,M,Y,N,1,211811.0,809278.0,24693.3,558034.0,Working,Higher education,Married,Municipal apartment,39,-658,28.0,Cooking staff,3.0,2,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17290.0,158497.0,11984.0,2.0,0.0,2.0,0.0,2.0
11653,11653,0,Cash loans,F,Y,Y,1,225141.0,294232.0,16648.7,318561.0,Commercial associate,Secondary / secondary special,Married,With parents,26,-4772,7.0,Core staff,4.0,2,Transport: type 1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,31543.0,103801.0,112539.0,4.0,0.0,1.0,0.0,9.0
11654,11654,0,Cash loans,F,Y,Y,1,118808.0,140943.0,64302.5,466354.0,Working,Secondary / secondary special,Married,House / apartment,35,-1611,10.0,Sales staff,3.0,2,Transport: type 4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11896.0,204055.0,85513.0,2.0,0.0,0.0,0.0,5.0
11655,11655,0,Cash loans,M,Y,N,1,204343.0,270572.0,17171.4,467387.0,Working,Higher education,Separated,House / apartment,34,-3363,16.0,Laborers,3.0,3,Business Entity Type 3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7670.0,91357.0,518717.0,1.0,0.0,4.0,2.0,1.0
11656,11656,0,Cash loans,M,Y,N,0,120319.0,1093346.0,32784.6,518074.0,Working,Higher education,Civil marriage,Municipal apartment,43,-2686,19.0,Core staff,3.0,2,Industry: type 5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44701.0,0.0,19100.0,5.0,0.0,1.0,2.0,8.0
11657,11657,0,Revolving loans,F,Y,N,1,111396.0,2042094.0,18757.2,1435953.0,Working,Higher education,Single / not married,House / apartment,31,-1628,8.0,Managers,1.0,2,Industry: type 1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8533.0,151374.0,287394.0,5.0,2.0,0.0,0.0,2.0
11658,11658,0,Cash loans,F,Y,N,0,185147.0,2258931.0,4047.5,300039.0,Working,Secondary / secondary special,Civil marriage,With parents,42,-2741,13.0,Managers,3.0,2,Military,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9782.0,106134.0,44452.0,1.0,1.0,1.0,0.0,2.0
11659,11659,0,Revolving loans,F,Y,N,0,228909.0,222732.0,53557.1,1108540.0,Working,Secondary / secondary special,Single / not married,With parents,27,-3575,9.0,Medicine staff,2.0,2,Business Entity Type 3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12978.0,278221.0,29889.0,2.0,0.0,2.0,1.0,2.0
11660,11660,0,Revolving loans,F,Y,Y,0,228030.0,599655.0,46944.6,1146059.0,Working,Higher education,Married,House / apartment,34,-5635,3.0,Drivers,4.0,2,Postal,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5827.0,103687.0,749559.0,3.0,0.0,0.0,0.0,1.0
11661,11661,0,Cash loans,M,Y,N,1,135896.0,192592.0,38639.1,451262.0,Working,Secondary / secondary special,Married,House / apartment,35,-4,65.0,Laborers,4.0,2,Police,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8344.0,63071.0,77052.0,2.0,0.0,5.0,1.0,3.0
11662,11662,0,Cash loans,F,Y,N,3,128010.0,638779.0,15136.9,361072.0,Working,Higher education,Married,House / apartment,43,-7666,16.0,Drivers,2.0,2,Kindergarten,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11703.0,160859.0,250930.0,6.0,0.0,3.0,0.0,9.0
11663,11663,0,Cash loans,F,Y,N,1,248841.0,909643.0,33331.5,919048.0,Working,Secondary / secondary special,Married,House / apartment,26,-2508,10.0,Core staff,2.0,2,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42008.0,41408.0,125740.0,2.0,0.0,0.0,0.0,2.0
11664,11664,0,Cash loans,F,Y,Y,0,216121.0,784066.0,64482.3,451889.0,Working,Secondary / secondary special,Married,House / apartment,48,-1326,7.0,Drivers,4.0,2,Industry: type 7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9833.0,153615.0,52640.0,1.0,4.0,0.0,0.0,2.0
11665,11665,0,Cash loans,F,Y,N,0,199871.0,314384.0,62026.9,730250.0,Working,Secondary / secondary special,Married,House / apartment,37,-85,5.0,Sales staff,2.0,2,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18661.0,91739.0,318645.0,2.0,0.0,3.0,0.0,9.0
11666,11666,0,Cash loans,F,Y,Y,1,252065.0,1159325.0,20410.3,238075.0,Working,Secondary / secondary special,Married,With parents,32,-1833,7.0,Drivers,1.0,2,Trade: type 7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14150.0,58729.0,175530.0,2.0,0.0,5.0,0.0,5.0
11667,11667,0,Cash loans,M,Y,N,1,180218.0,2380193.0,57046.8,449914.0,Working,Secondary / secondary special,Married,Municipal apartment,36,-1200,11.0,Laborers,1.0,3,Industry: type 9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19378.0,21802.0,358234.0,1.0,0.0,1.0,0.0,3.0
11668,11668,0,Cash loans,F,Y,N,1,128321.0,515213.0,52275.7,629961.0,Commercial associate,Higher education,Single / not married,Office apartment,34,-2593,23.0,Waiters/barmen staff,2.0,2,Insurance,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12033.0,68781.0,267888.0,1.0,0.0,3.0,2.0,2.0
11669,11669,0,Cash loans,F,Y,Y,1,184155.0,367429.0,3411.0,94513.0,Working,Secondary / secondary special,Single / not married,House / apartment,42,-760,8.0,Laborers,2.0,2,Culture,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9204.0,128716.0,136973.0,3.0,1.0,0.0,0.0,4.0
11670,11670,0,Cash loans,F,Y,N,3,179122.0,267692.0,73439.1,591078.0,Working,Higher education,Married,House / apartment,21,-2854,36.0,Core staff,3.0,2,Business Entity Type 3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7229.0,0.0,190983.0,7.0,0.0,0.0,1.0,4.0
11671,11671,0,Revolving loans,F,Y,N,0,210464.0,574050.0,19396.2,163092.0,State servant,Higher education,Married,House / apartment,27,-4105,7.0,Core staff,3.0,2,Industry: type 7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18475.0,34577.0,98182.0,2.0,0.0,2.0,0.0,5.0
11672,11672,1,Cash loans,F,Y,Y,1,271549.0,285524.0,24757.2,275940.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,54,-2818,5.0,Managers,4.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,28315.0,93614.0,89763.0,10.0,0.0,0.0,2.0,5.0
11673,11673,0,Cash loans,M,Y,Y,1,331713.0,1121737.0,31194.3,1367607.0,Working,Higher education,Married,House / apartment,34,-1273,15.0,Core staff,2.0,2,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,109496.0,360903.0,531047.0,4.0,0.0,3.0,0.0,2.0
11674,11674,0,Cash loans,F,Y,Y,1,239764.0,1311788.0,30003.0,1401823.0,Working,Secondary / secondary special,Married,House / apartment,44,-679,34.0,Managers,2.0,2,Military,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15278.0,74288.0,178391.0,1.0,3.0,0.0,0.0,4.0
11675,11675,0,Cash loans,M,Y,N,2,407565.0,1138566.0,15965.8,775657.0,Commercial associate,Incomplete higher,Married,House / apartment,35,-1589,6.0,Accountants,4.0,2,Electricity,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11072.0,194851.0,21242.0,4.0,0.0,1.0,0.0,9.0
11676,11676,0,Cash loans,F,Y,Y,0,108965.0,65289.0,38193.4,836653.0,Working,Secondary / secondary special,Married,House / apartment,36,-1565,0.0,Accountants,2.0,2,Government,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9269.0,132633.0,93874.0,4.0,0.0,0.0,0.0,4.0
11677,11677,0,Cash loans,F,Y,Y,1,278733.0,63934.0,29230.7,430732.0,Working,Higher education,Married,House / apartment,32,-2588,4.0,Realty agents,2.0,2,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6854.0,247299.0,448879.0,2.0,0.0,1.0,0.0,4.0
11678,11678,0,Cash loans,M,Y,N,1,67897.0,246954.0,20204.2,940349.0,Working,Secondary / secondary special,Single / not married,House / apartment,58,-461,0.0,Sales staff,2.0,2,Self-employed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22771.0,279003.0,443289.0,1.0,0.0,3.0,0.0,2.0
11679,11679,0,Cash loans,M,Y,Y,1,118724.0,110134.0,27535.8,492728.0,Working,Secondary / secondary special,Single / not married,House / apartment,29,-440,7.0,Drivers,2.0,2,Business Entity Type 2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38276.0,40876.0,190811.0,3.0,1.0,2.0,0.0,2.0
11680,11680,0,Cash loans,F,Y,Y,1,296317.0,151140.0,11460.6,1043421.0,Working,Higher education,Married,House / apartment,30,-742,6.0,Sales staff,3.0,2,Transport: type 4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7213.0,39302.0,25663.0,5.0,2.0,0.0,0.0,1.0
11681,11681,0,Cash loans,F,Y,Y,0,448835.0,161101.0,25387.6,902043.0,Commercial associate,Higher education,Married,Rented apartment,53,-713,6.0,Accountants,2.0,2,Self-employed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28290.0,204483.0,110531.0,5.0,1.0,1.0,0.0,1.0
11682,11682,0,Cash loans,F,Y,Y,1,220180.0,436436.0,21717.6,703881.0,Working,Higher education,Married,House / apartment,24,-3016,34.0,Secretaries,2.0,2,Medicine,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8671.0,105792.0,4436.0,6.0,2.0,1.0,0.0,4.0
11683,11683,0,Cash loans,M,Y,Y,1,104572.0,45000.0,60101.0,400148.0,Working,Higher education,Married,House / apartment,35,-2130,1.0,Drivers,2.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9983.0,126099.0,384069.0,3.0,0.0,1.0,0.0,1.0
11684,11684,0,Cash loans,F,Y,Y,0,245364.0,318027.0,72511.7,865082.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35,-2085,2.0,Security staff,2.0,2,Trade: type 5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.0,121931.0,142898.0,3.0,0.0,1.0,0.0,14.0
11685,11685,0,Cash loans,F,Y,Y,0,251188.0,406417.0,34231.8,1265930.0,Working,Secondary / secondary special,Married,House / apartment,36,-514,12.0,Managers,2.0,2,Construction,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10203.0,84552.0,92897.0,1.0,0.0,0.0,0.0,5.0
11686,11686,0,Cash loans,F,Y,Y,0,219104.0,214360.0,14059.7,887821.0,Working,Higher education,Single / not married,House / apartment,33,-7666,10.0,Sales staff,3.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16817.0,201534.0,86868.0,1.0,1.0,0.0,0.0,4.0
11687,11687,0,Cash loans,M,Y,N,1,240891.0,201105.0,30198.8,234957.0,Working,Higher education,Married,House / apartment,49,-319,6.0,Managers,2.0,2,Housing,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34401.0,534901.0,410605.0,2.0,0.0,0.0,0.0,4.0
11688,11688,0,Cash loans,M,Y,Y,0,199618.0,45000.0,38281.5,1420600.0,State servant,Secondary / secondary special,Married,Office apartment,37,-3130,6.0,Core staff,1.0,2,Business Entity Type 2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,38323.0,79724.0,277578.0,5.0,0.0,0.0,0.0,6.0
11689,11689,0,Revolving loans,M,Y,Y,1,173950.0,580612.0,47913.4,1122949.0,Commercial associate,Higher education,Single / not married,With parents,40,-549,14.0,Managers,2.0,2,Realtor,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7503.0,126958.0,123644.0,2.0,3.0,1.0,0.0,2.0
11690,11690,0,Cash loans,M,Y,Y,0,229278.0,45523.0,17373.8,731945.0,Working,Higher education,Married,House / apartment,39,-184,7.0,Waiters/barmen staff,2.0,2,Postal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14538.0,100667.0,174019.0,5.0,3.0,0.0,1.0,5.0
11691,11691,0,Cash loans,F,Y,N,0,316098.0,373624.0,30106.3,265202.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34,-2827,7.0,Sales staff,1.0,2,Bank,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,12798.0,337578.0,110422.0,5.0,1.0,0.0,0.0,8.0
11692,11692,0,Revolving loans,F,Y,Y,1,106087.0,1956314.0,21990.3,1223315.0,Commercial associate,Higher education,Widow,House / apartment,50,-297,13.0,Core staff,3.0,2,Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15786.0,151200.0,109405.0,7.0,0.0,0.0,0.0,7.0
11693,11693,1,Cash loans,F,Y,N,1,132394.0,209984.0,32115.1,1667159.0,Working,Higher education,Married,House / apartment,32,-1750,4.0,Core staff,2.0,2,Business Entity Type 3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,21721.0,287334.0,174680.0,3.0,0.0,6.0,0.0,8.0
11694,11694,0,Cash loans,F,Y,Y,1,202564.0,465525.0,41992.9,543251.0,Working,Higher education,Married,House / apartment,38,-3187,3.0,Drivers,3.0,2,Trade: type 3,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,38631.0,67463.0,256956.0,1.0,2.0,0.0,0.0,3.0
11695,11695,0,Cash loans,F,Y,Y,0,180010.0,919690.0,45240.7,833273.0,Working,Higher education,Single / not married,House / apartment,29,-1509,69.0,Accountants,1.0,3,Transport: type 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9229.0,123589.0,4436.0,1.0,0.0,0.0,0.0,4.0
11696,11696,0,Revolving loans,F,Y,N,1,364191.0,293690.0,24397.3,487432.0,Commercial associate,Higher education,Married,House / apartment,23,-1636,10.0,Accountants,3.0,2,Housing,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25891.0,118096.0,158475.0,2.0,0.0,1.0,1.0,1.0
11697,11697,0,Cash loans,F,Y,N,0,822552.0,486395.0,26304.2,575036.0,Working,Higher education,Single / not married,House / apartment,37,-677,4.0,Core staff,1.0,1,Legal Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2768.0,371395.0,98287.0,4.0,0.0,1.0,0.0,3.0
11698,11698,0,Cash loans,M,Y,N,0,341247.0,861767.0,31949.4,1196833.0,Working,Secondary / secondary special,Married,House / apartment,29,-902,13.0,High skill tech staff,3.0,2,Business Entity Type 3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23394.0,141796.0,232720.0,2.0,1.0,1.0,0.0,3.0
11699,11699,0,Cash loans,M,Y,Y,0,232357.0,78001.0,30580.9,368622.0,Working,Incomplete higher,Widow,House / apartment,35,-1398,7.0,Managers,2.0,2,Trade: type 7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7056.0,76457.0,103017.0,3.0,0.0,1.0,0.0,7.0
11700,11700,0,Cash loans,M,Y,Y,1,182431.0,939329.0,22112.2,204728.0,Working,Secondary / secondary special,Married,House / apartment,26,-671,4.0,Laborers,1.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9020.0,104976.0,153207.0,5.0,0.0,0.0,0.0,4.0
11701,11701,0,Revolving loans,F,Y,Y,3,259832.0,759617.0,16018.2,625249.0,Working,Secondary / secondary special,Married,House / apartment,40,-109,63.0,Drivers,3.0,2,Trade: type 7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6158.0,22713.0,48875.0,5.0,1.0,1.0,0.0,1.0
11702,11702,0,Cash loans,F,Y,N,2,202719.0,521029.0,21903.4,132422.0,Working,Academic degree,Married,House / apartment,30,-257,17.0,Accountants,1.0,2,Transport: type 4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8663.0,78816.0,193198.0,5.0,0.0,1.0,0.0,5.0
11703,11703,0,Revolving loans,F,Y,Y,1,163971.0,793789.0,19465.0,190608.0,Working,Higher education,Separated,Rented apartment,24,-4824,7.0,Accountants,3.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23228.0,9673.0,253108.0,2.0,1.0,1.0,1.0,1.0
11704,11704,0,Revolving loans,M,Y,N,1,217098.0,1469489.0,44452.0,1388156.0,Working,Higher education,Single / not married,House / apartment,57,-5637,10.0,Laborers,5.0,2,Trade: type 7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26958.0,37367.0,111307.0,2.0,0.0,1.0,2.0,2.0
11705,11705,1,Cash loans,F,Y,N,0,301344.0,170155.0,35922.5,1123458.0,Working,Secondary / secondary special,Married,House / apartment,33,-1198,34.0,Core staff,2.0,2,Trade: type 4,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17727.0,459960.0,91944.0,1.0,2.0,0.0,0.0,1.0
11706,11706,1,Cash loans,F,Y,N,0,224200.0,980618.0,32384.1,269950.0,Working,Secondary / secondary special,Widow,House / apartment,29,-1702,7.0,Laborers,1.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18811.0,29991.0,66138.0,5.0,0.0,0.0,1.0,4.0
11707,11707,0,Revolving loans,F,Y,N,0,172910.0,114273.0,28625.6,374113.0,Working,Secondary / secondary special,Single / not married,House / apartment,38,-1463,0.0,Sales staff,2.0,2,Transport: type 3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9795.0,66034.0,295154.0,6.0,1.0,0.0,0.0,2.0
11708,11708,0,Cash loans,F,Y,Y,1,443891.0,389334.0,35512.8,178755.0,Working,Secondary / secondary special,Separated,House / apartment,32,-3212,4.0,Sales staff,2.0,2,Bank,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22628.0,154566.0,96284.0,5.0,2.0,6.0,0.0,1.0
11709,11709,0,Revolving loans,F,Y,Y,0,239645.0,45000.0,16280.0,432765.0,Working,Higher education,Married,House / apartment,66,-3881,7.0,Managers,1.0,2,Legal Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6730.0,404124.0,468894.0,2.0,1.0,2.0,0.0,2.0
11710,11710,0,Cash loans,F,Y,N,0,268145.0,962204.0,19523.1,479205.0,Working,Secondary / secondary special,Single / not married,House / apartment,41,-3507,1.0,Laborers,1.0,2,Business Entity Type 3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,16212.0,303426.0,419035.0,1.0,1.0,0.0,0.0,9.0
11711,11711,0,Cash loans,F,Y,N,0,324036.0,654812.0,25500.6,204022.0,Working,Secondary / secondary special,Married,House / apartment,36,-75,6.0,Private service staff,2.0,1,Medicine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.0,2686.0,28869.0,2.0,1.0,0.0,0.0,3.0
11712,11712,0,Cash loans,M,Y,Y,0,170042.0,338738.0,29020.2,491391.0,Working,Secondary / secondary special,Married,House / apartment,29,-4498,6.0,Realty agents,2.0,3,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,33220.0,163553.0,30798.0,1.0,0.0,1.0,0.0,4.0
11713,11713,0,Cash loans,F,Y,Y,1,236347.0,1262564.0,15492.0,1195944.0,Working,Higher education,Single / not married,House / apartment,28,-769,62.0,Sales staff,2.0,2,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22272.0,78062.0,113984.0,1.0,1.0,1.0,0.0,2.0
11714,11714,0,Cash loans,F,Y,Y,0,195106.0,252780.0,30082.8,839435.0,State servant,Higher education,Married,House / apartment,34,-668,5.0,Managers,3.0,2,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21984.0,94926.0,243870.0,2.0,0.0,0.0,0.0,13.0
11715,11715,0,Cash loans,M,Y,Y,0,232460.0,703848.0,38309.5,322828.0,Commercial associate,Higher education,Married,House / apartment,40,-1505,8.0,Core staff,2.0,3,Legal Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10725.0,19655.0,26506.0,1.0,0.0,2.0,0.0,5.0
11716,11716,0,Cash loans,F,Y,Y,0,144338.0,1286420.0,32100.4,63913.0,State servant,Secondary / secondary special,Married,House / apartment,34,-993,12.0,Managers,1.0,2,School,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9442.0,199213.0,252133.0,2.0,1.0,3.0,1.0,9.0
11717,11717,0,Cash loans,F,Y,Y,0,268240.0,767203.0,49792.2,1096535.0,Working,Secondary / secondary special,Married,House / apartment,27,-698,1.0,Cleaning staff,4.0,3,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3272.0,226688.0,84335.0,2.0,1.0,0.0,0.0,1.0
11718,11718,0,Cash loans,F,Y,N,0,164273.0,138258.0,32670.4,851637.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,-87,9.0,Drivers,4.0,2,Kindergarten,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7487.0,21486.0,38046.0,6.0,0.0,1.0,0.0,1.0
11719,11719,0,Cash loans,M,Y,Y,0,75296.0,243419.0,21193.4,866960.0,Working,Secondary / secondary special,Married,House / apartment,26,-719,7.0,Medicine staff,2.0,2,Restaurant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37082.0,163819.0,316070.0,4.0,0.0,0.0,0.0,2.0
11720,11720,0,Cash loans,M,Y,N,1,135202.0,45000.0,14920.7,481396.0,State servant,Incomplete higher,Single / not married,House / apartment,67,-7399,4.0,Core staff,1.0,2,Industry: type 1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12470.0,88222.0,11715.0,2.0,0.0,0.0,0.0,19.0
11721,11721,0,Cash loans,F,Y,Y,0,226908.0,837962.0,44678.6,431630.0,Commercial associate,Higher education,Married,Municipal apartment,40,-461,9.0,High skill tech staff,4.0,2,Military,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,19963.0,107638.0,152264.0,3.0,0.0,0.0,0.0,7.0
11722,11722,0,Cash loans,F,Y,N,1,180656.0,1142045.0,24504.1,498115.0,Working,Higher education,Married,House / apartment,38,-3727,14.0,Drivers,3.0,3,Religion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12274.0,184991.0,190116.0,4.0,0.0,0.0,0.0,8.0
11723,11723,0,Cash loans,F,Y,Y,0,361733.0,777316.0,40686.3,155419.0,Working,Secondary / secondary special,Single / not married,House / apartment,29,-1045,12.0,Managers,2.0,1,Business Entity Type 3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16690.0,37665.0,16845.0,1.0,0.0,0.0,0.0,1.0
11724,11724,0,Cash loans,F,Y,Y,0,168147.0,45000.0,38084.0,311169.0,Working,Higher education,Married,Municipal apartment,35,-657,17.0,High skill tech staff,3.0,3,Cleaning,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12851.0,22551.0,532696.0,2.0,5.0,0.0,0.0,3.0
11725,11725,0,Revolving loans,F,Y,N,1,133994.0,1660409.0,58710.3,746107.0,State servant,Higher education,Single / not married,House / apartment,25,-80,7.0,High skill tech staff,5.0,2,Legal Services,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.0,112406.0,396868.0,4.0,1.0,0.0,0.0,2.0
11726,11726,0,Cash loans,F,Y,N,1,224138.0,211695.0,39220.5,782337.0,Working,Incomplete higher,Civil marriage,Rented apartment,32,-3493,17.0,Core staff,3.0,2,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5256.0,416070.0,220340.0,5.0,3.0,0.0,0.0,1.0
11727,11727,0,Cash loans,M,Y,Y,0,400865.0,460039.0,28361.7,55387.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30,-1073,13.0,Realty agents,2.0,2,Police,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42383.0,81514.0,121271.0,1.0,5.0,5.0,0.0,1.0
